sku,meta:_sku,post_title,post_status,post_type,Type: product_type,tax:product_type,tax:product_cat,tax:product_tag,regular_price,sale_price,meta:_price,manage_stock,stock_status,images,attribute:pa_style,attribute_default:pa_style,attribute_data:pa_style,attribute:pa_sex,attribute_default:pa_sex,attribute_data:pa_sex,attribute:pa_color,attribute_default:pa_color,attribute_data:pa_color,attribute:pa_size,attribute_default:pa_size,attribute_data:pa_size,attribute:pa_material,attribute_data:pa_material,attribute:pa_print,attribute_data:pa_print,attribute:pa_wash,attribute_data:pa_wash,attribute:pa_default_style,attribute_data:pa_default_style,meta:_wc_average_rating,meta:_wc_rating_count,meta:_wc_review_count,meta:_stock_status,post_content,post_excerpt
ART-0001-TS,ART-0001-TS,سگ گرم جذاب,publish,product,product,variable,حیوانات جذاب>سگ,#سگ|#عینک,120000,,120000,no,instock,ART-0001-TS-color1.jpg|ART-0001-TS-color1-men.jpg|ART-0001-TS-color1-women.jpg|ART-0001-TS-color2.jpg|ART-0001-TS-color2-men.jpg|ART-0001-TS-color2-women.jpg|ART-0001-TS-color4.jpg|ART-0001-TS-color4-men.jpg|ART-0001-TS-color4-women.jpg|ART-0001-TS-color5.jpg|ART-0001-TS-color5-men.jpg|ART-0001-TS-color5-women.jpg|ART-0001-TS-color7.jpg|ART-0001-TS-color7-men.jpg|ART-0001-TS-color7-women.jpg|ART-0001-HD-color8.jpg|ART-0001-HD-color8-men.jpg|ART-0001-HD-color8-women.jpg|ART-0001-HD-color2.jpg|ART-0001-HD-color2-men.jpg|ART-0001-HD-color2-women.jpg|ART-0001-HD-color5.jpg|ART-0001-HD-color5-men.jpg|ART-0001-HD-color5-women.jpg|ART-0001-HD-color9.jpg|ART-0001-HD-color9-men.jpg|ART-0001-HD-color9-women.jpg|ART-0001-HD-color10.jpg|ART-0001-HD-color10-men.jpg|ART-0001-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|آبی|زرشکی|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سفید,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.5,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0052-TS,ART-0052-TS,سرعت بسکتبالیت,publish,product,product,variable,ورزش و بازی>بسکتبال,#بسکتبال,120000,,120000,no,instock,ART-0052-TS-color1.jpg|ART-0052-TS-color1-men.jpg|ART-0052-TS-color1-women.jpg|ART-0052-TS-color2.jpg|ART-0052-TS-color2-men.jpg|ART-0052-TS-color2-women.jpg|ART-0052-TS-color3.jpg|ART-0052-TS-color3-men.jpg|ART-0052-TS-color3-women.jpg|ART-0052-TS-color4.jpg|ART-0052-TS-color4-men.jpg|ART-0052-TS-color4-women.jpg|ART-0052-TS-color5.jpg|ART-0052-TS-color5-men.jpg|ART-0052-TS-color5-women.jpg|ART-0052-TS-color6.jpg|ART-0052-TS-color6-men.jpg|ART-0052-TS-color6-women.jpg|ART-0052-TS-color7.jpg|ART-0052-TS-color7-men.jpg|ART-0052-TS-color7-women.jpg|ART-0052-HD-color8.jpg|ART-0052-HD-color8-men.jpg|ART-0052-HD-color8-women.jpg|ART-0052-HD-color2.jpg|ART-0052-HD-color2-men.jpg|ART-0052-HD-color2-women.jpg|ART-0052-HD-color5.jpg|ART-0052-HD-color5-men.jpg|ART-0052-HD-color5-women.jpg|ART-0052-HD-color9.jpg|ART-0052-HD-color9-men.jpg|ART-0052-HD-color9-women.jpg|ART-0052-HD-color10.jpg|ART-0052-HD-color10-men.jpg|ART-0052-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,آبی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.1,7,7,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0053-TS,ART-0053-TS,اسلم دانک آتشین,publish,product,product,variable,ورزش و بازی>بسکتبال,#اسلم_دانک,120000,,120000,no,instock,ART-0053-TS-color1.jpg|ART-0053-TS-color1-men.jpg|ART-0053-TS-color1-women.jpg|ART-0053-TS-color2.jpg|ART-0053-TS-color2-men.jpg|ART-0053-TS-color2-women.jpg|ART-0053-TS-color3.jpg|ART-0053-TS-color3-men.jpg|ART-0053-TS-color3-women.jpg|ART-0053-TS-color4.jpg|ART-0053-TS-color4-men.jpg|ART-0053-TS-color4-women.jpg|ART-0053-TS-color5.jpg|ART-0053-TS-color5-men.jpg|ART-0053-TS-color5-women.jpg|ART-0053-TS-color6.jpg|ART-0053-TS-color6-men.jpg|ART-0053-TS-color6-women.jpg|ART-0053-TS-color7.jpg|ART-0053-TS-color7-men.jpg|ART-0053-TS-color7-women.jpg|ART-0053-HD-color8.jpg|ART-0053-HD-color8-men.jpg|ART-0053-HD-color8-women.jpg|ART-0053-HD-color2.jpg|ART-0053-HD-color2-men.jpg|ART-0053-HD-color2-women.jpg|ART-0053-HD-color5.jpg|ART-0053-HD-color5-men.jpg|ART-0053-HD-color5-women.jpg|ART-0053-HD-color9.jpg|ART-0053-HD-color9-men.jpg|ART-0053-HD-color9-women.jpg|ART-0053-HD-color10.jpg|ART-0053-HD-color10-men.jpg|ART-0053-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.3,8,8,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0054-TS,ART-0054-TS,پرتاب آخر,publish,product,product,variable,ورزش و بازی>بسکتبال,#بسکتبال,120000,,120000,no,instock,ART-0054-TS-color1.jpg|ART-0054-TS-color1-men.jpg|ART-0054-TS-color1-women.jpg|ART-0054-TS-color2.jpg|ART-0054-TS-color2-men.jpg|ART-0054-TS-color2-women.jpg|ART-0054-TS-color3.jpg|ART-0054-TS-color3-men.jpg|ART-0054-TS-color3-women.jpg|ART-0054-TS-color4.jpg|ART-0054-TS-color4-men.jpg|ART-0054-TS-color4-women.jpg|ART-0054-TS-color5.jpg|ART-0054-TS-color5-men.jpg|ART-0054-TS-color5-women.jpg|ART-0054-TS-color6.jpg|ART-0054-TS-color6-men.jpg|ART-0054-TS-color6-women.jpg|ART-0054-TS-color7.jpg|ART-0054-TS-color7-men.jpg|ART-0054-TS-color7-women.jpg|ART-0054-HD-color8.jpg|ART-0054-HD-color8-men.jpg|ART-0054-HD-color8-women.jpg|ART-0054-HD-color2.jpg|ART-0054-HD-color2-men.jpg|ART-0054-HD-color2-women.jpg|ART-0054-HD-color5.jpg|ART-0054-HD-color5-men.jpg|ART-0054-HD-color5-women.jpg|ART-0054-HD-color9.jpg|ART-0054-HD-color9-men.jpg|ART-0054-HD-color9-women.jpg|ART-0054-HD-color10.jpg|ART-0054-HD-color10-men.jpg|ART-0054-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.4,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0055-TS,ART-0055-TS,باشگاه بدمینتون,publish,product,product,variable,ورزش و بازی>غیره,#بدمینتون,120000,,120000,no,instock,ART-0055-TS-color1.jpg|ART-0055-TS-color1-men.jpg|ART-0055-TS-color1-women.jpg|ART-0055-TS-color2.jpg|ART-0055-TS-color2-men.jpg|ART-0055-TS-color2-women.jpg|ART-0055-TS-color3.jpg|ART-0055-TS-color3-men.jpg|ART-0055-TS-color3-women.jpg|ART-0055-TS-color4.jpg|ART-0055-TS-color4-men.jpg|ART-0055-TS-color4-women.jpg|ART-0055-TS-color5.jpg|ART-0055-TS-color5-men.jpg|ART-0055-TS-color5-women.jpg|ART-0055-TS-color6.jpg|ART-0055-TS-color6-men.jpg|ART-0055-TS-color6-women.jpg|ART-0055-TS-color7.jpg|ART-0055-TS-color7-men.jpg|ART-0055-TS-color7-women.jpg|ART-0055-HD-color8.jpg|ART-0055-HD-color8-men.jpg|ART-0055-HD-color8-women.jpg|ART-0055-HD-color2.jpg|ART-0055-HD-color2-men.jpg|ART-0055-HD-color2-women.jpg|ART-0055-HD-color5.jpg|ART-0055-HD-color5-men.jpg|ART-0055-HD-color5-women.jpg|ART-0055-HD-color9.jpg|ART-0055-HD-color9-men.jpg|ART-0055-HD-color9-women.jpg|ART-0055-HD-color10.jpg|ART-0055-HD-color10-men.jpg|ART-0055-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سبز خاکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.8,5,5,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0058-TS,ART-0058-TS,لایف استایل گیمر,publish,product,product,variable,ورزش و بازی>گیمرهای گیک,#لایف_استایل|#تایپوگرافی,120000,,120000,no,instock,ART-0058-TS-color1.jpg|ART-0058-TS-color1-men.jpg|ART-0058-TS-color1-women.jpg|ART-0058-TS-color2.jpg|ART-0058-TS-color2-men.jpg|ART-0058-TS-color2-women.jpg|ART-0058-TS-color3.jpg|ART-0058-TS-color3-men.jpg|ART-0058-TS-color3-women.jpg|ART-0058-TS-color4.jpg|ART-0058-TS-color4-men.jpg|ART-0058-TS-color4-women.jpg|ART-0058-TS-color5.jpg|ART-0058-TS-color5-men.jpg|ART-0058-TS-color5-women.jpg|ART-0058-TS-color6.jpg|ART-0058-TS-color6-men.jpg|ART-0058-TS-color6-women.jpg|ART-0058-TS-color7.jpg|ART-0058-TS-color7-men.jpg|ART-0058-TS-color7-women.jpg|ART-0058-HD-color8.jpg|ART-0058-HD-color8-men.jpg|ART-0058-HD-color8-women.jpg|ART-0058-HD-color2.jpg|ART-0058-HD-color2-men.jpg|ART-0058-HD-color2-women.jpg|ART-0058-HD-color5.jpg|ART-0058-HD-color5-men.jpg|ART-0058-HD-color5-women.jpg|ART-0058-HD-color9.jpg|ART-0058-HD-color9-men.jpg|ART-0058-HD-color9-women.jpg|ART-0058-HD-color10.jpg|ART-0058-HD-color10-men.jpg|ART-0058-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرد,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.3,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0061-TS,ART-0061-TS,بچه گربه سبز بلغاری,publish,product,product,variable,حیوانات جذاب>گربه,#گربه,120000,,120000,no,instock,ART-0061-TS-color1.jpg|ART-0061-TS-color1-men.jpg|ART-0061-TS-color1-women.jpg|ART-0061-TS-color2.jpg|ART-0061-TS-color2-men.jpg|ART-0061-TS-color2-women.jpg|ART-0061-TS-color3.jpg|ART-0061-TS-color3-men.jpg|ART-0061-TS-color3-women.jpg|ART-0061-TS-color4.jpg|ART-0061-TS-color4-men.jpg|ART-0061-TS-color4-women.jpg|ART-0061-TS-color5.jpg|ART-0061-TS-color5-men.jpg|ART-0061-TS-color5-women.jpg|ART-0061-TS-color6.jpg|ART-0061-TS-color6-men.jpg|ART-0061-TS-color6-women.jpg|ART-0061-TS-color7.jpg|ART-0061-TS-color7-men.jpg|ART-0061-TS-color7-women.jpg|ART-0061-HD-color8.jpg|ART-0061-HD-color8-men.jpg|ART-0061-HD-color8-women.jpg|ART-0061-HD-color2.jpg|ART-0061-HD-color2-men.jpg|ART-0061-HD-color2-women.jpg|ART-0061-HD-color5.jpg|ART-0061-HD-color5-men.jpg|ART-0061-HD-color5-women.jpg|ART-0061-HD-color9.jpg|ART-0061-HD-color9-men.jpg|ART-0061-HD-color9-women.jpg|ART-0061-HD-color10.jpg|ART-0061-HD-color10-men.jpg|ART-0061-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.1,8,8,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0062-TS,ART-0062-TS,شیر راک استار,publish,product,product,variable,موزیک باز>سازها,#شیر|#راک,120000,,120000,no,instock,ART-0062-TS-color1.jpg|ART-0062-TS-color1-men.jpg|ART-0062-TS-color1-women.jpg|ART-0062-TS-color2.jpg|ART-0062-TS-color2-men.jpg|ART-0062-TS-color2-women.jpg|ART-0062-TS-color3.jpg|ART-0062-TS-color3-men.jpg|ART-0062-TS-color3-women.jpg|ART-0062-TS-color4.jpg|ART-0062-TS-color4-men.jpg|ART-0062-TS-color4-women.jpg|ART-0062-TS-color5.jpg|ART-0062-TS-color5-men.jpg|ART-0062-TS-color5-women.jpg|ART-0062-TS-color6.jpg|ART-0062-TS-color6-men.jpg|ART-0062-TS-color6-women.jpg|ART-0062-TS-color7.jpg|ART-0062-TS-color7-men.jpg|ART-0062-TS-color7-women.jpg|ART-0062-HD-color8.jpg|ART-0062-HD-color8-men.jpg|ART-0062-HD-color8-women.jpg|ART-0062-HD-color2.jpg|ART-0062-HD-color2-men.jpg|ART-0062-HD-color2-women.jpg|ART-0062-HD-color5.jpg|ART-0062-HD-color5-men.jpg|ART-0062-HD-color5-women.jpg|ART-0062-HD-color9.jpg|ART-0062-HD-color9-men.jpg|ART-0062-HD-color9-women.jpg|ART-0062-HD-color10.jpg|ART-0062-HD-color10-men.jpg|ART-0062-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,سبز خاکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.0,9,9,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0063-TS,ART-0063-TS,هیولای راک استار,publish,product,product,variable,موزیک باز>سازها,#هیولا|#راک,120000,,120000,no,instock,ART-0063-TS-color1.jpg|ART-0063-TS-color1-men.jpg|ART-0063-TS-color1-women.jpg|ART-0063-TS-color2.jpg|ART-0063-TS-color2-men.jpg|ART-0063-TS-color2-women.jpg|ART-0063-TS-color3.jpg|ART-0063-TS-color3-men.jpg|ART-0063-TS-color3-women.jpg|ART-0063-TS-color4.jpg|ART-0063-TS-color4-men.jpg|ART-0063-TS-color4-women.jpg|ART-0063-TS-color5.jpg|ART-0063-TS-color5-men.jpg|ART-0063-TS-color5-women.jpg|ART-0063-TS-color6.jpg|ART-0063-TS-color6-men.jpg|ART-0063-TS-color6-women.jpg|ART-0063-TS-color7.jpg|ART-0063-TS-color7-men.jpg|ART-0063-TS-color7-women.jpg|ART-0063-HD-color8.jpg|ART-0063-HD-color8-men.jpg|ART-0063-HD-color8-women.jpg|ART-0063-HD-color2.jpg|ART-0063-HD-color2-men.jpg|ART-0063-HD-color2-women.jpg|ART-0063-HD-color5.jpg|ART-0063-HD-color5-men.jpg|ART-0063-HD-color5-women.jpg|ART-0063-HD-color9.jpg|ART-0063-HD-color9-men.jpg|ART-0063-HD-color9-women.jpg|ART-0063-HD-color10.jpg|ART-0063-HD-color10-men.jpg|ART-0063-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,زرشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.7,3,3,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0065-TS,ART-0065-TS,پاندای عاشق ویتامین,publish,product,product,variable,حیوانات جذاب>پاندا,#پاندا|#پرتقال,120000,,120000,no,instock,ART-0065-TS-color1.jpg|ART-0065-TS-color1-men.jpg|ART-0065-TS-color1-women.jpg|ART-0065-TS-color2.jpg|ART-0065-TS-color2-men.jpg|ART-0065-TS-color2-women.jpg|ART-0065-TS-color3.jpg|ART-0065-TS-color3-men.jpg|ART-0065-TS-color3-women.jpg|ART-0065-TS-color4.jpg|ART-0065-TS-color4-men.jpg|ART-0065-TS-color4-women.jpg|ART-0065-TS-color5.jpg|ART-0065-TS-color5-men.jpg|ART-0065-TS-color5-women.jpg|ART-0065-TS-color6.jpg|ART-0065-TS-color6-men.jpg|ART-0065-TS-color6-women.jpg|ART-0065-TS-color7.jpg|ART-0065-TS-color7-men.jpg|ART-0065-TS-color7-women.jpg|ART-0065-HD-color8.jpg|ART-0065-HD-color8-men.jpg|ART-0065-HD-color8-women.jpg|ART-0065-HD-color2.jpg|ART-0065-HD-color2-men.jpg|ART-0065-HD-color2-women.jpg|ART-0065-HD-color5.jpg|ART-0065-HD-color5-men.jpg|ART-0065-HD-color5-women.jpg|ART-0065-HD-color9.jpg|ART-0065-HD-color9-men.jpg|ART-0065-HD-color9-women.jpg|ART-0065-HD-color10.jpg|ART-0065-HD-color10-men.jpg|ART-0065-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,آقایان,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,خاکستری,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.1,7,7,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
ART-0067-TS,ART-0067-TS,گربه کلاه به سر,publish,product,product,variable,حیوانات جذاب>گربه,#گربه|#کلاه,120000,,120000,no,instock,ART-0067-TS-color1.jpg|ART-0067-TS-color1-men.jpg|ART-0067-TS-color1-women.jpg|ART-0067-TS-color2.jpg|ART-0067-TS-color2-men.jpg|ART-0067-TS-color2-women.jpg|ART-0067-TS-color3.jpg|ART-0067-TS-color3-men.jpg|ART-0067-TS-color3-women.jpg|ART-0067-TS-color4.jpg|ART-0067-TS-color4-men.jpg|ART-0067-TS-color4-women.jpg|ART-0067-TS-color5.jpg|ART-0067-TS-color5-men.jpg|ART-0067-TS-color5-women.jpg|ART-0067-TS-color6.jpg|ART-0067-TS-color6-men.jpg|ART-0067-TS-color6-women.jpg|ART-0067-TS-color7.jpg|ART-0067-TS-color7-men.jpg|ART-0067-TS-color7-women.jpg|ART-0067-HD-color8.jpg|ART-0067-HD-color8-men.jpg|ART-0067-HD-color8-women.jpg|ART-0067-HD-color2.jpg|ART-0067-HD-color2-men.jpg|ART-0067-HD-color2-women.jpg|ART-0067-HD-color5.jpg|ART-0067-HD-color5-men.jpg|ART-0067-HD-color5-women.jpg|ART-0067-HD-color9.jpg|ART-0067-HD-color9-men.jpg|ART-0067-HD-color9-women.jpg|ART-0067-HD-color10.jpg|ART-0067-HD-color10-men.jpg|ART-0067-HD-color10-women.jpg,تیشرت|هودی,تیشرت,1|1|1,خانم‌ها|آقایان,خانم‌ها,2|1|1,سفید|مشکی|خاکستری|آبی|زرشکی|زرد|سبز خاکی|ملانژ|نارنجی|سرمه‌ای,مشکی,3|1|1,M|L|XL|2XL|3XL|M|L|XL,L,4|1|1,۱۰۰ درصد نخ پنبه,5|1|0,چاپ دیجیتال با دوام جوهرافشان با استفاده از تکنولوژی مدرن DTG,6|1|0,جهت شست و شو لباس را پشت و رو کرده و با آب زیر ۴۰ درجه بشویید، ترجیحا از پودر صابون جهت شست‌ و شو استفاده کنید,7|1|0,تیشرت,8|1|0,4.8,2,2,instock,<img src='https://artshirt.ir/wp-content/uploads/sizechart/TS-Size-Chart.jpg' style='display: block;margin-left: auto;margin-right: auto;'/>,<ul><li><span style='font-size: 12px; color: #808080;'>جنس  ۱۰۰ درصد نخ پنبه</span></li><li><span style='font-size: 12px; color: #808080;'>چاپ دیجیتال با دوام با استفاده از تکنولوژی مدرن DTG</span></li></ul>
