parent_sku,sku,regular_price,meta:_regular_price,meta:_price,sale_price,manage_stock,stock_status,meta:attribute_pa_style,meta:attribute_pa_sex,meta:attribute_pa_color,meta:attribute_pa_size
ART-0170-TS,ART-0170-TS-56,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرشکی,M
ART-0170-TS,ART-0170-TS-57,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرشکی,L
ART-0170-TS,ART-0170-TS-58,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرشکی,XL
ART-0170-TS,ART-0170-TS-59,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرشکی,2XL
ART-0170-TS,ART-0170-TS-60,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرشکی,3XL
ART-0170-TS,ART-0170-TS-61,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرد,M
ART-0170-TS,ART-0170-TS-62,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرد,L
ART-0170-TS,ART-0170-TS-63,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرد,XL
ART-0170-TS,ART-0170-TS-64,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرد,2XL
ART-0170-TS,ART-0170-TS-65,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,زرد,3XL
ART-0170-TS,ART-0170-TS-66,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سبز-خاکی,M
ART-0170-TS,ART-0170-TS-67,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سبز-خاکی,L
ART-0170-TS,ART-0170-TS-68,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سبز-خاکی,XL
ART-0170-TS,ART-0170-TS-69,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سبز-خاکی,2XL
ART-0170-TS,ART-0170-TS-70,120000,120000,120000,120000,no,instock,تیشرت,خانم‌ها,سبز-خاکی,3XL
ART-0170-TS,ART-0170-TS-71,320000,320000,320000,320000,no,instock,هودی,آقایان,ملانژ,M
ART-0170-TS,ART-0170-TS-72,320000,320000,320000,320000,no,instock,هودی,آقایان,ملانژ,L
ART-0170-TS,ART-0170-TS-73,320000,320000,320000,320000,no,instock,هودی,آقایان,ملانژ,XL
ART-0170-TS,ART-0170-TS-74,320000,320000,320000,320000,no,instock,هودی,آقایان,مشکی,M
ART-0170-TS,ART-0170-TS-75,320000,320000,320000,320000,no,instock,هودی,آقایان,مشکی,L
ART-0170-TS,ART-0170-TS-76,320000,320000,320000,320000,no,instock,هودی,آقایان,مشکی,XL
ART-0170-TS,ART-0170-TS-77,320000,320000,320000,320000,no,instock,هودی,آقایان,زرشکی,M
ART-0170-TS,ART-0170-TS-78,320000,320000,320000,320000,no,instock,هودی,آقایان,زرشکی,L
ART-0170-TS,ART-0170-TS-79,320000,320000,320000,320000,no,instock,هودی,آقایان,زرشکی,XL
ART-0170-TS,ART-0170-TS-80,320000,320000,320000,320000,no,instock,هودی,آقایان,نارنجی,M
ART-0170-TS,ART-0170-TS-81,320000,320000,320000,320000,no,instock,هودی,آقایان,نارنجی,L
ART-0170-TS,ART-0170-TS-82,320000,320000,320000,320000,no,instock,هودی,آقایان,نارنجی,XL
ART-0170-TS,ART-0170-TS-83,320000,320000,320000,320000,no,instock,هودی,آقایان,سرمه‌ای,M
ART-0170-TS,ART-0170-TS-84,320000,320000,320000,320000,no,instock,هودی,آقایان,سرمه‌ای,L
ART-0170-TS,ART-0170-TS-85,320000,320000,320000,320000,no,instock,هودی,آقایان,سرمه‌ای,XL
ART-0170-TS,ART-0170-TS-86,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,M
ART-0170-TS,ART-0170-TS-87,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,L
ART-0170-TS,ART-0170-TS-88,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,ملانژ,XL
ART-0170-TS,ART-0170-TS-89,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,M
ART-0170-TS,ART-0170-TS-90,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,L
ART-0170-TS,ART-0170-TS-91,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,مشکی,XL
ART-0170-TS,ART-0170-TS-92,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,M
ART-0170-TS,ART-0170-TS-93,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,L
ART-0170-TS,ART-0170-TS-94,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,زرشکی,XL
ART-0170-TS,ART-0170-TS-95,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,M
ART-0170-TS,ART-0170-TS-96,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,L
ART-0170-TS,ART-0170-TS-97,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,نارنجی,XL
ART-0170-TS,ART-0170-TS-98,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,M
ART-0170-TS,ART-0170-TS-99,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,L
ART-0170-TS,ART-0170-TS-100,320000,320000,320000,320000,no,instock,هودی,خانم‌ها,سرمه‌ای,XL
ART-0172-TS,ART-0172-TS-1,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,M
ART-0172-TS,ART-0172-TS-2,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,L
ART-0172-TS,ART-0172-TS-3,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,XL
ART-0172-TS,ART-0172-TS-4,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,2XL
ART-0172-TS,ART-0172-TS-5,120000,120000,120000,120000,no,instock,تیشرت,آقایان,سفید,3XL
ART-0172-TS,ART-0172-TS-6,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,M
ART-0172-TS,ART-0172-TS-7,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,L
ART-0172-TS,ART-0172-TS-8,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,XL
ART-0172-TS,ART-0172-TS-9,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,2XL
ART-0172-TS,ART-0172-TS-10,120000,120000,120000,120000,no,instock,تیشرت,آقایان,مشکی,3XL
ART-0172-TS,ART-0172-TS-11,120000,120000,120000,120000,no,instock,تیشرت,آقایان,خاکستری,M
ART-0172-TS,ART-0172-TS-12,120000,120000,120000,120000,no,instock,تیشرت,آقایان,خاکستری,L
